Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
EVHOE,2006,4,EV,126484,Merluccius merluccius,840,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,850,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,860,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,870,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,880,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,890,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,900,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,910,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,920,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,930,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,940,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,950,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,960,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,970,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,980,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,990,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1000,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1010,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1020,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1030,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1040,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1050,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1060,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1070,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1080,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1090,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1100,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1110,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1120,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1130,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1140,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1150,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1160,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1170,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1180,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1190,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1200,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1210,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1220,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1230,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1240,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1250,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1260,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1270,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1280,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1290,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126484,Merluccius merluccius,1300,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,10,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,20,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,30,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,40,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,50,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,60,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,70,1,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,80,3,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,90,1,3,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,100,,3,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,110,,2,2,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,120,,,4,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,130,,,2,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,140,,,1,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,150,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,160,,,2,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,170,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,180,,,,3,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,190,,,,1,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,200,,,,1,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,210,,,,6,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,220,,,,6,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,230,,,,,5,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,240,,,,,5,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,250,,,,,5,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,260,,,,,2,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,270,,,,,6,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,280,,,,,4,1,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,290,,,,,1,4,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,300,,,,,,6,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,310,,,,,1,1,1,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,320,,,,,,5,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,330,,,,,,3,2,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,340,,,,,,2,2,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,350,,,,,,1,2,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,360,,,,,,,4,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,370,,,,,,1,1,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,380,,,,,,,1,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,390,,,,,,,6,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,400,,,,,,,1,1,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,410,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,420,,,,,,,,2,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,430,,,,,,,,1,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,440,,,,,,,,2,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,450,,,,,,,,1,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,460,,,,,,,,1,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,470,,,,,,,,,2,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,480,,,,,,,,,1,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,490,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,500,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,510,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,520,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,530,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,540,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,550,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,560,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,570,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,580,,,,,,,,,,1,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,590,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,600,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,610,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,620,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,630,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,640,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,650,,,,,,,,,,,2,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,660,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,670,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,680,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,690,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,700,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,710,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,720,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,730,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,740,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,750,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,760,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,770,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,780,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,790,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,800,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,810,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,820,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,830,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,840,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,850,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,860,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,870,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,880,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,890,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,900,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,910,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,920,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,930,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,940,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,950,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,960,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,970,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,980,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,990,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1000,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1010,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1020,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1030,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1040,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1050,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1060,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1070,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1080,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1090,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1100,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1110,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1120,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1130,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1140,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1150,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1160,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1170,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1180,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1190,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1200,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1210,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1220,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1230,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1240,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1250,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1260,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1270,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1280,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1290,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1300,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1310,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1320,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1330,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1340,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1350,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1360,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1370,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1380,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1390,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1400,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1410,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1420,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1430,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1440,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1450,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1460,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1470,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1480,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1490,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126554,Lophius budegassa,1500,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,10,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,20,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,30,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,40,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,50,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,60,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,70,1,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,80,2,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,90,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,100,1,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,110,,2,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,120,2,2,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,130,3,2,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,140,2,6,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,150,2,6,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,160,,5,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,170,,4,1,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,180,,5,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,190,,5,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,200,,3,2,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,210,,4,2,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,220,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,230,,,1,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,240,,,1,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,250,,,1,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,260,,,1,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,270,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,280,,,,3,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,290,,,,2,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,300,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,310,,,,2,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,320,,,,,3,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,330,,,,,3,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,340,,,,1,4,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,350,,,,,1,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,360,,,,,,1,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,370,,,,,3,1,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,380,,,,,3,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,390,,,,,,4,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,400,,,,,,3,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,410,,,,,1,5,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,420,,,,,,4,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,430,,,,,,4,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,440,,,,,,5,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,450,,,,,,3,1,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,460,,,,,,1,2,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,470,,,,,,1,1,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,480,,,,,,,3,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,490,,,,,,,2,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,500,,,,,,,4,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,510,,,,,,,5,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,520,,,,,,,5,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,530,,,,,,,3,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,540,,,,,,,5,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,550,,,,,,,4,1,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,560,,,,,,,,3,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,570,,,,,,,,2,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,580,,,,,,,,3,1,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,590,,,,,,,,2,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,600,,,,,,,,4,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,610,,,,,,,,,1,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,620,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,630,,,,,,,,2,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,640,,,,,,,,1,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,650,,,,,,,,1,1,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,660,,,,,,,,1,1,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,670,,,,,,,,,1,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,680,,,,,,,,,3,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,690,,,,,,,,,1,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,700,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,710,,,,,,,,,1,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,720,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,730,,,,,,,,,1,2,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,740,,,,,,,,,,1,1,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,750,,,,,,,,,,,2,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,760,,,,,,,,,,,1,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,770,,,,,,,,,,1,1,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,780,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,790,,,,,,,,,,,1,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,800,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,810,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,820,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,830,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,840,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,850,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,860,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,870,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,880,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,890,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,900,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,910,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,920,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,930,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,940,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,950,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,960,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,970,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,980,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,990,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1000,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1010,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1020,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1030,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1040,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1050,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1060,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1070,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1080,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1090,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1100,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1110,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1120,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1130,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1140,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1150,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1160,,,,,,,,,,,,20140311
EVHOE,2006,4,EV,126555,Lophius piscatorius,1170,,,,,,,,,,,,20140311
